election_year;county_number;county;party_id;party_name;candidate_number;candidate_name;candidate_birthyear;candidate_residence;candidate_gender;date_part
2013;0300;Oslo;RØDT;Rødt;20;Fethawit Hakin;1982;Bydel Grünerløkka;K;31
2013;0300;Oslo;RØDT;Rødt;21;Athithan Jayapalan;1988;Bydel Bjerke;M;24
2013;0300;Oslo;RØDT;Rødt;22;Lene Liebe Delsett;1985;Bydel Sagene;K;27
2013;0300;Oslo;RØDT;Rødt;23;Banthata Sidzumo Mokgoatsane;1972;Bydel Søndre Nordstrand;M;41
2013;0300;Oslo;RØDT;Rødt;24;Lotta Elstad;1982;Bydel Grünerløkka;K;30
2013;0300;Oslo;RØDT;Rødt;25;Aslak Sira Myhre;1973;Bydel Nordre Aker;M;40
2013;0300;Oslo;SFP;Samfunnspartiet;1;Øystein Meier Johannessen;1951;Hemnes kommune;M;61
2013;0300;Oslo;SFP;Samfunnspartiet;2;Tor Erling Staff;1933;Bydel Ullern;M;80
2013;0300;Oslo;SFP;Samfunnspartiet;3;Cathrine  Anastasia Skogvoll;1985;Bydel Vestre Aker;K;28
2013;0300;Oslo;SFP;Samfunnspartiet;4;Aylar Lie;1984;Bydel Frogner;K;29
2013;0300;Oslo;SFP;Samfunnspartiet;5;Ole Paus;1947;Bydel Vestre Aker;M;66
2013;0300;Oslo;SFP;Samfunnspartiet;6;Brynjar Meling;1967;Bydel Frogner;M;46
2013;0300;Oslo;SFP;Samfunnspartiet;7;Alex Rosén;1968;Bærum kommune;M;45
2013;0300;Oslo;SFP;Samfunnspartiet;8;Øystein Stray Spetalen;1962;Bydel Ullern;M;51
2013;0300;Oslo;SFP;Samfunnspartiet;9;Bjarne Melgaard;1967;Bydel Frogner;M;46
2013;0300;Oslo;SFP;Samfunnspartiet;10;Harald Eia;1966;Bydel Nordre Aker;M;47
2013;0300;Oslo;SFP;Samfunnspartiet;11;Hariton (Pushwagner) Brofos;1940;Bydel Ullern;M;73
2013;0300;Oslo;SFP;Samfunnspartiet;12;Idar Vollvik;1967;Bergen kommune;M;45
2013;0300;Oslo;SFP;Samfunnspartiet;13;Kristoffer Joner;1972;Stavanger kommune;M;40
2013;0300;Oslo;SFP;Samfunnspartiet;14;Triana Iglesias Holten;1982;Bydel Frogner;K;31
2013;0300;Oslo;SFP;Samfunnspartiet;15;Tone Damli Aaberge;1988;Sogndal kommune;K;25
2013;0300;Oslo;SFP;Samfunnspartiet;16;Anna Maria Cecilia Bonnevie;1973;Sverige;K;39
2013;0300;Oslo;SFP;Samfunnspartiet;17;Mariann Thomassen Holstad;1979;Bydel Grünerløkka;K;34
2013;0300;Oslo;SFP;Samfunnspartiet;18;Dorthe Skappel;1962;Bydel Nordstrand;K;50
2013;0300;Oslo;SFP;Samfunnspartiet;19;Vera Skistad;1957;Bydel Alna;K;55
2013;0300;Oslo;SFP;Samfunnspartiet;20;Katrine Moholt;1973;Nannestad kommune;K;39
2013;0300;Oslo;SFP;Samfunnspartiet;21;Pia Renate Haraldsen;1981;Bærum kommune;K;32
2013;0300;Oslo;SFP;Samfunnspartiet;22;Celina Midelfart;1973;Storbritannia;K;40
2013;0300;Oslo;SFP;Samfunnspartiet;23;Alexandra  Joner;1990;Bydel Grünerløkka;K;23
2013;0300;Oslo;SFP;Samfunnspartiet;24;Mariann Gundersen Lelienhof;1961;Bydel Nordstrand;K;51
2013;0300;Oslo;SFP;Samfunnspartiet;25;Vendela  Kirsebom;1967;Nesodden kommune;K;46
2013;0300;Oslo;SP;Senterpartiet;1;Ane Hansdatter Kismul;1980;Bydel Sagene;K;33
2013;0300;Oslo;SP;Senterpartiet;2;Svein Sundsbø;1943;Bydel Nordstrand;M;70
2013;0300;Oslo;SP;Senterpartiet;3;Ingvill Størksen;1973;Bydel Grünerløkka;K;39
2013;0300;Oslo;SP;Senterpartiet;4;Syver Glordencio Mendoza Zachariassen;1988;Bydel Nordstrand;M;24
2013;0300;Oslo;SP;Senterpartiet;5;Liv Torill Evenrud;1966;Bydel Østensjø;K;46
2013;0300;Oslo;SP;Senterpartiet;6;Danny Ghazanfar Chaudhry;1961;Bydel Gamle Oslo;M;51
2013;0300;Oslo;SP;Senterpartiet;7;Anne Margrete Halvorsen;1942;Bydel St. Hanshaugen;K;71
2013;0300;Oslo;SP;Senterpartiet;8;Harald Høyem;1989;Bydel St. Hanshaugen;M;24
2013;0300;Oslo;SP;Senterpartiet;9;Ingrid Elise Wergeland;1955;Bydel Vestre Aker;K;58
2013;0300;Oslo;SP;Senterpartiet;10;Morten  G. Edvardsen;1982;Bydel Gamle Oslo;M;31
2013;0300;Oslo;SP;Senterpartiet;11;Beate Homlong;1965;Bydel Vestre Aker;K;47
2013;0300;Oslo;SP;Senterpartiet;12;Qaman  Musse;1981;Bydel Søndre Nordstrand;M;32
2013;0300;Oslo;SP;Senterpartiet;13;Inger Johanne Nordås;1955;Bydel Stovner;K;57
2013;0300;Oslo;SP;Senterpartiet;14;Mathias Lien;1995;Bydel Frogner;M;18
2013;0300;Oslo;SP;Senterpartiet;15;Karoline Marøy;1988;Bydel Grünerløkka;K;25
2013;0300;Oslo;SP;Senterpartiet;16;Daniel Stephanek;1974;Bydel Østensjø;M;39
2013;0300;Oslo;SP;Senterpartiet;17;Anne Ingebjørg Enge;1949;Bydel Grünerløkka;K;64
2013;0300;Oslo;SP;Senterpartiet;18;Ola Hilmen;1984;Bydel Grünerløkka;M;29
2013;0300;Oslo;SP;Senterpartiet;19;Lula Woldu;1972;Bydel Ullern;K;41
2013;0300;Oslo;SP;Senterpartiet;20;Erlend Estenstad;1981;Bydel St. Hanshaugen;M;32
2013;0300;Oslo;SP;Senterpartiet;21;Anne Marie Leirfall;1945;Bydel Ullern;K;68
2013;0300;Oslo;SP;Senterpartiet;22;Morten Søberg;1969;Bydel St. Hanshaugen;M;44
2013;0300;Oslo;SP;Senterpartiet;23;Margaret Eide Hillestad;1961;Bydel Ullern;K;52
2013;0300;Oslo;SP;Senterpartiet;24;Erik Lahnstein;1972;Bydel Ullern;M;41
2013;0300;Oslo;SP;Senterpartiet;25;Jenny Klinge;1975;Surnadal kommune;K;37
2013;0300;Oslo;SV;Sosialistisk Venstreparti;1;Heikki Eidsvoll Holmås;1972;Bydel Grünerløkka;M;41
2013;0300;Oslo;SV;Sosialistisk Venstreparti;2;Ingunn Gjerstad;1963;Bydel Alna;K;50
2013;0300;Oslo;SV;Sosialistisk Venstreparti;3;Olivia Corso Salles;1985;Bydel Gamle Oslo;K;28
2013;0300;Oslo;SV;Sosialistisk Venstreparti;4;Pål Yasin Ezzari;1992;Bydel Nordstrand;M;21
2013;0300;Oslo;SV;Sosialistisk Venstreparti;5;Ingvild Stakkevold Reymert;1984;Bydel Østensjø;K;29
2013;0300;Oslo;SV;Sosialistisk Venstreparti;6;Jan Olav Andersen;1956;Bydel Gamle Oslo;M;56
2013;0300;Oslo;SV;Sosialistisk Venstreparti;7;Eira Lie Jor;1991;Bydel Grünerløkka;K;21
2013;0300;Oslo;SV;Sosialistisk Venstreparti;8;Said Farah;1972;Bydel Østensjø;M;40
2013;0300;Oslo;SV;Sosialistisk Venstreparti;9;Gülay Kutal;1963;Bydel St. Hanshaugen;K;50
2013;0300;Oslo;SV;Sosialistisk Venstreparti;10;Frode Ersfjord;1982;Bydel Frogner;M;31
2013;0300;Oslo;SV;Sosialistisk Venstreparti;11;Tale Pleym;1980;Bydel Nordre Aker;K;33
2013;0300;Oslo;SV;Sosialistisk Venstreparti;12;Kaveh Ataei;1980;Bydel St. Hanshaugen;M;33
2013;0300;Oslo;SV;Sosialistisk Venstreparti;13;Trine Dønhaug;1956;Bydel Søndre Nordstrand;K;57
2013;0300;Oslo;SV;Sosialistisk Venstreparti;14;Benjamin Endré Larsen;1982;Bydel Østensjø;M;31
2013;0300;Oslo;SV;Sosialistisk Venstreparti;15;Mari Lund Arnem;1986;Bydel Sagene;K;27
2013;0300;Oslo;SV;Sosialistisk Venstreparti;16;Frederick Alexander Reiersen;1987;Bydel Gamle Oslo;M;26
2013;0300;Oslo;SV;Sosialistisk Venstreparti;17;Kari Anne Moe;1976;Bydel Nordstrand;K;36
2013;0300;Oslo;SV;Sosialistisk Venstreparti;18;Knut Kjeldstadli;1948;Bydel Frogner;M;65
2013;0300;Oslo;SV;Sosialistisk Venstreparti;19;Hanne Lyssand;1962;Bydel Nordre Aker;K;51
2013;0300;Oslo;SV;Sosialistisk Venstreparti;20;Ola Skaalvik Elvevold;1988;Bydel Gamle Oslo;M;25
2013;0300;Oslo;SV;Sosialistisk Venstreparti;21;Iren Mari Luther;1967;Bydel Vestre Aker;K;46
2013;0300;Oslo;SV;Sosialistisk Venstreparti;22;Kenneth Berg;1980;Bydel Stovner;M;32
2013;0300;Oslo;SV;Sosialistisk Venstreparti;23;Gunnell Erika Sandanger;1975;Bydel Østensjø;K;38
2013;0300;Oslo;SV;Sosialistisk Venstreparti;24;Ottar Brox;1932;Bydel St. Hanshaugen;M;80
2013;0300;Oslo;SV;Sosialistisk Venstreparti;25;Oddrun Remvik;1951;Bydel Grünerløkka;K;61
2013;0300;Oslo;V;Venstre;1;Trine Skei Grande;1969;Bydel Gamle Oslo;K;43
2013;0300;Oslo;V;Venstre;2;Ola Elvestuen;1967;Bydel St. Hanshaugen;M;45
2013;0300;Oslo;V;Venstre;3;Guri Melby;1981;Bydel Grünerløkka;K;32
2013;0300;Oslo;V;Venstre;4;Daniel Rugaas;1988;Bydel Frogner;M;25
2013;0300;Oslo;V;Venstre;5;Toril Berge;1978;Bydel Bjerke;K;34
2013;0300;Oslo;V;Venstre;6;Erik Borge Skei;1975;Bydel Nordre Aker;M;38
2013;0300;Oslo;V;Venstre;7;Seynab Mohamud;1978;Bydel Østensjø;K;35
2013;0300;Oslo;V;Venstre;8;Hans Kristian Voldstad;1958;Bydel Vestre Aker;M;54
2013;0300;Oslo;V;Venstre;9;Guro Svenkerud Fresvik;1981;Bydel Sagene;K;32
2013;0300;Oslo;V;Venstre;10;Espen Ophaug;1973;Bydel Gamle Oslo;M;40
2013;0300;Oslo;V;Venstre;11;Julianne Ferskaug;1990;Bydel Nordstrand;K;23
2013;0300;Oslo;V;Venstre;12;Christian Johan Grønlie Herzog;1972;Bydel Vestre Aker;M;40
2013;0300;Oslo;V;Venstre;13;Ingvill Stapnes Elvestad;1982;Bydel Frogner;K;31
2013;0300;Oslo;V;Venstre;14;Anders Mathisen Bergsaker;1984;Bydel Nordstrand;M;28
2013;0300;Oslo;V;Venstre;15;Hallstein Braaten Bjercke;1977;Bydel Østensjø;M;36
2013;0300;Oslo;V;Venstre;16;Ane Margrete Wigers;1965;Bydel Nordstrand;K;48
2013;0300;Oslo;V;Venstre;17;Lars Olav Fosse;1976;Bydel Grorud;M;37
2013;0300;Oslo;V;Venstre;18;Inge Carlén;1975;Bydel Sagene;M;38
2013;0300;Oslo;V;Venstre;19;Tina Shagufta Kornmo;1968;Bydel Frogner;K;45
2013;0300;Oslo;V;Venstre;20;Jarl W. Alnæs;1967;Bydel Grünerløkka;M;46
2013;0300;Oslo;V;Venstre;21;Tarik Fanuel Ogbamichael;1981;Bydel Sagene;K;31
2013;0300;Oslo;V;Venstre;22;Mehmet Naci Akkøk;1951;Bydel Vestre Aker;M;62
2013;0300;Oslo;V;Venstre;23;Kristin Langaker;1974;Bydel Ullern;K;39
2013;0300;Oslo;V;Venstre;24;Kjell Veivåg;1946;Bydel Alna;M;66
2013;0300;Oslo;V;Venstre;25;Odd Einar Dørum;1943;Bydel Ullern;M;69
2013;0400;Hedmark;A;Arbeiderpartiet;1;Knut Storberget;1964;Elverum;M;48
2013;0400;Hedmark;A;Arbeiderpartiet;2;Anette Trettebergstuen;1981;Hamar;K;32
2013;0400;Hedmark;A;Arbeiderpartiet;3;Tone Merete Sønsterud;1959;Kongsvinger;K;54
2013;0400;Hedmark;A;Arbeiderpartiet;4;Lasse Juliussen;1986;Nord-Odal;M;27
2013;0400;Hedmark;A;Arbeiderpartiet;5;Thor Lillehovde;1948;Ringsaker;M;65
2013;0400;Hedmark;A;Arbeiderpartiet;6;Bente Elin Lilleøkseth;1974;Løten;K;38
2013;0400;Hedmark;A;Arbeiderpartiet;7;Norvald Illevold;1958;Rendalen;M;54
2013;0400;Hedmark;A;Arbeiderpartiet;8;Farahnaz Bahrami;1962;Hamar;K;51
2013;0400;Hedmark;A;Arbeiderpartiet;9;Hans Petter Wahl Adolfsen;1955;Åmot i Østerdalen;M;58
2013;0400;Hedmark;A;Arbeiderpartiet;10;Kaja Haugseth;1992;Tynset;K;21
2013;0400;Hedmark;A;Arbeiderpartiet;11;Knut Henrik Hvithammer;1967;Sør-Odal;M;45
2013;0400;Hedmark;A;Arbeiderpartiet;12;Lillian Skjærvik;1961;Elverum;K;52
2013;0400;Hedmark;A;Arbeiderpartiet;13;John Magne Pedersen Tangen;1992;Løten;M;21
2013;0400;Hedmark;KRISTNE;De Kristne;1;Helge Brudeli;1970;Stange;M;43
2013;0400;Hedmark;KRISTNE;De Kristne;2;Ola Simon Østtveit;1957;Stange;M;56
2013;0400;Hedmark;KRISTNE;De Kristne;3;Britt Laila Sørsveen;1964;Nordre Land;K;49
2013;0400;Hedmark;KRISTNE;De Kristne;4;Marie Hognestad;1984;Stange;K;29
2013;0400;Hedmark;KRISTNE;De Kristne;5;Jørgen Henrik Pedersen Lollike;1942;Gjøvik;M;71
2013;0400;Hedmark;KRISTNE;De Kristne;6;Ranveig Klein;1962;Hamar;K;51
2013;0400;Hedmark;KRISTNE;De Kristne;7;Jan Kristian Nymoen;1949;Åsnes;M;64
2013;0400;Hedmark;KRISTNE;De Kristne;8;Tom Anders Helleberg Olsen;1970;Stange;M;42
2013;0400;Hedmark;KRISTNE;De Kristne;9;Øyvind Gloslie;1950;Tynset;M;62
2013;0400;Hedmark;KRISTNE;De Kristne;10;Toril Sogstad;1948;Gjøvik;K;65
2013;0400;Hedmark;KRISTNE;De Kristne;11;Svein Ola Skaaret;1986;Stange;M;27
2013;0400;Hedmark;KRISTNE;De Kristne;12;Steinar Botten;1944;Lom;M;69
2013;0400;Hedmark;DEMN;Demokratene i Norge;1;Elisabeth Synnøve Rue Strencbo;1950;Tønsberg;K;63
2013;0400;Hedmark;DEMN;Demokratene i Norge;2;Olaf Edvin Roalkvam;1938;Åsnes;M;75
2013;0400;Hedmark;DEMN;Demokratene i Norge;3;Anja Gabriele Neske;1968;Hamar;K;45
2013;0400;Hedmark;DEMN;Demokratene i Norge;4;Loel Kirsten Brodahl Bakkeli;1949;Kongsvinger;K;64
2013;0400;Hedmark;DEMN;Demokratene i Norge;5;Jan Nikolai Moen;1950;Hamar;M;62
2013;0400;Hedmark;DEMN;Demokratene i Norge;6;Bill Thorfinn Johnson;1962;Stange;M;51
2013;0400;Hedmark;DEMN;Demokratene i Norge;7;Kai Østmobækken;1982;Nord-Odal;M;30
2013;0400;Hedmark;DEMN;Demokratene i Norge;8;Linda Framås;1971;Åsnes;K;41
2013;0400;Hedmark;DEMN;Demokratene i Norge;9;Emilie Larsen Sanderud;1990;Kongsvinger;K;23
2013;0400;Hedmark;FRP;Fremskrittspartiet;1;Tor Andre Johnsen;1968;Ringsaker;M;44
2013;0400;Hedmark;FRP;Fremskrittspartiet;2;Hege Jensen;1971;Stange;K;42
2013;0400;Hedmark;FRP;Fremskrittspartiet;3;Erling Behrens;1965;Hamar;M;48
2013;0400;Hedmark;FRP;Fremskrittspartiet;4;Dag Martin Bakken;1957;Elverum;M;56
2013;0400;Hedmark;FRP;Fremskrittspartiet;5;Katrine Jakobsen Solberg;1993;Åmot i Østerdalen;K;19
2013;0400;Hedmark;FRP;Fremskrittspartiet;6;Karine Lien Skaret;1991;Elverum;K;22
2013;0400;Hedmark;FRP;Fremskrittspartiet;7;Olav Geir Tjugum;1941;Kongsvinger;M;72
2013;0400;Hedmark;FRP;Fremskrittspartiet;8;Kersti Grindalen;1968;Elverum;K;44
2013;0400;Hedmark;FRP;Fremskrittspartiet;9;Inge Rune Wahlstrøm;1954;Alvdal;M;59
2013;0400;Hedmark;FRP;Fremskrittspartiet;10;Ida Marie Bredvold;1991;Åsnes;K;22
2013;0400;Hedmark;FRP;Fremskrittspartiet;11;Gunder Haugen;1965;Eidskog;M;47
2013;0400;Hedmark;FRP;Fremskrittspartiet;12;Tom Christian Synstad;1968;Ringsaker;M;45
2013;0400;Hedmark;FRP;Fremskrittspartiet;13;Knut Arne Halstensen;1954;Kongsvinger;M;59
2013;0400;Hedmark;H;Høyre;1;Gunnar A Gundersen;1956;Åsnes;M;57
2013;0400;Hedmark;H;Høyre;2;Rangdi Wetterhus Krogstad;1966;Ringsaker;K;47
2013;0400;Hedmark;H;Høyre;3;Kristian Tonning Riise;1988;Stange;M;24
2013;0400;Hedmark;H;Høyre;4;Berit Nordseth Moen;1968;Tynset;K;45
2013;0400;Hedmark;H;Høyre;5;Frode Knutzen Midtlund;1954;Elverum;M;59
2013;0400;Hedmark;H;Høyre;6;Anne-Mette Øvrum;1969;Sør-Odal;K;44
2013;0400;Hedmark;H;Høyre;7;Eli Wathne;1970;Kongsvinger;K;42
2013;0400;Hedmark;H;Høyre;8;Anna Irene Molberg;1990;Hamar;K;23
2013;0400;Hedmark;H;Høyre;9;Lise Oleane Berger Svenkerud;1970;Våler i Solør;K;42
2013;0400;Hedmark;H;Høyre;10;Yngve Sætre;1974;Elverum;M;38
2013;0400;Hedmark;H;Høyre;11;Rune Øygarden;1957;Ringsaker;M;56
2013;0400;Hedmark;H;Høyre;12;Sissel Frang Rustad;1962;Åmot i Østerdalen;K;50
2013;0400;Hedmark;H;Høyre;13;Kjell Magne Nordvi;1956;Grue;M;57
2013;0400;Hedmark;KRF;Kristelig Folkeparti;1;Geir Lorents Byberg;1967;Hamar;M;46
2013;0400;Hedmark;KRF;Kristelig Folkeparti;2;Synøve Marie Johansen;1990;Stange;K;23
2013;0400;Hedmark;KRF;Kristelig Folkeparti;3;Kjetil Olsen Lorentzen;1974;Tynset;M;39
2013;0400;Hedmark;KRF;Kristelig Folkeparti;4;Siv Rønningen;1953;Trysil;K;60
2013;0400;Hedmark;KRF;Kristelig Folkeparti;5;Nguyen  Gia Hoang Anh;1963;Ringsaker;M;50
2013;0400;Hedmark;KRF;Kristelig Folkeparti;6;Elisabeth Helberg;1994;Kongsvinger;K;18
2013;0400;Hedmark;KRF;Kristelig Folkeparti;7;Kjell Bjørseth;1961;Stange;M;52
2013;0400;Hedmark;KRF;Kristelig Folkeparti;8;Inger Bækkevar;1956;Grue;K;57
2013;0400;Hedmark;KRF;Kristelig Folkeparti;9;Egil Reinemo;1958;Hamar;M;55
2013;0400;Hedmark;KRF;Kristelig Folkeparti;10;Elizabeth Fumero Muren;1972;Løten;K;41
2013;0400;Hedmark;KRF;Kristelig Folkeparti;11;Thor Trygve Ringsbu;1940;Kongsvinger;M;73
2013;0400;Hedmark;KRF;Kristelig Folkeparti;12;Ragnfrid Granerud;1964;Ringsaker;K;48
2013;0400;Hedmark;KRF;Kristelig Folkeparti;13;Arne Dagfinn Øynes;1947;Alvdal;M;65
2013;0400;Hedmark;KYST;Kystpartiet;1;Svein Henning Herlof Tennes;1955;Vågan;M;58
2013;0400;Hedmark;KYST;Kystpartiet;2;Jon-Terje Knutsen;1964;Hamar;M;49
2013;0400;Hedmark;KYST;Kystpartiet;3;Kjell Ivar Nergård;1932;Tynset;M;81
2013;0400;Hedmark;KYST;Kystpartiet;4;Anna Gustavsen;1944;Eidskog;K;68
2013;0400;Hedmark;KYST;Kystpartiet;5;Fredrik Winter-Hjelm Steensen;1957;Trysil;M;55
2013;0400;Hedmark;KYST;Kystpartiet;6;Bjørn Christian Borch;1945;Oslo;M;67
2013;0400;Hedmark;KYST;Kystpartiet;7;Hege Margrethe Kolstad;1962;Tønsberg;K;51
2013;0400;Hedmark;KYST;Kystpartiet;8;Kjell Leif Bergtun;1951;Sandefjord;M;61
2013;0400;Hedmark;KYST;Kystpartiet;9;Kristin Brennhaug;1968;Fjell;K;44
2013;0400;Hedmark;KYST;Kystpartiet;10;Per Jørgen Hanssen;1947;Larvik;M;66
2013;0400;Hedmark;KYST;Kystpartiet;11;Wenche Moen Kristiansen;1967;Rødøy;K;46
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;1;Ingebjørg Øveraasen;1983;Lillehammer;K;29
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;2;Espen Andreas Borgersen;1987;Hamar;M;26
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;3;Victoria Østrem Poleo;1966;Eidskog;K;46
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;4;Audun Hjertager;1970;Tynset;M;42
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;5;Hilde Rigmor Amundsen;1963;Stange;K;49
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;6;Antonio Bjørn Stefano Poleo;1961;Eidskog;M;52
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;7;Beate Larsen Eiklid;1971;Hamar;K;42
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;8;Hans Christian Medlien;1955;Ringsaker;M;58
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;9;Janne Vikerødegården;1969;Ringsaker;K;43
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;10;Mattis  Trosviken Kuyateh;1991;Stange;M;22
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;11;Maria Angelica Skalleberg;1970;Hamar;K;42
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;12;Jon Bøhmer;1967;Ringsaker;M;45
2013;0400;Hedmark;MDG;Miljøpartiet De Grønne;13;Cathrine Helen Eriksen;1980;Åsnes;K;32
2013;0400;Hedmark;PP;Pensjonistpartiet;1;Helge Thomassen;1947;Kongsvinger;M;66
2013;0400;Hedmark;PP;Pensjonistpartiet;2;Leif Peder Østmo;1946;Ringsaker;M;66
2013;0400;Hedmark;PP;Pensjonistpartiet;3;Borgny Irene Nygaard;1935;Hamar;K;77
2013;0400;Hedmark;PP;Pensjonistpartiet;4;Jan Ove Andersen;1947;Ringsaker;M;66
2013;0400;Hedmark;PP;Pensjonistpartiet;5;Cecilie Berisha Haeseler;1974;Stange;K;39
2013;0400;Hedmark;PP;Pensjonistpartiet;6;Erika Ann Eriksen;1944;Ringsaker;K;69
2013;0400;Hedmark;PP;Pensjonistpartiet;7;Johanne Lillevik;1943;Hamar;K;69
2013;0400;Hedmark;PP;Pensjonistpartiet;8;Britt Hege Monsen Vestlie;1962;Hamar;K;51
2013;0400;Hedmark;PP;Pensjonistpartiet;9;Steinar Ziem;1948;Kongsvinger;M;64
2013;0400;Hedmark;PP;Pensjonistpartiet;10;Øistein Utstumo;1941;Sør-Odal;M;72
2013;0400;Hedmark;PP;Pensjonistpartiet;11;John Reidar Holen;1951;Kongsvinger;M;62
2013;0400;Hedmark;PP;Pensjonistpartiet;12;Jan Michael Oreld;1941;Hamar;M;71
2013;0400;Hedmark;PP;Pensjonistpartiet;13;Magne Gunvald Grønje;1943;Åmot i Østerdalen;M;69
2013;0400;Hedmark;PIR;Piratpartiet;1;Dan-Olav Tafjord Lynnes;1982;Løten;M;30
2013;0400;Hedmark;PIR;Piratpartiet;2;Lars Erik Grambo;1992;Åsnes;M;21
2013;0400;Hedmark;PIR;Piratpartiet;3;Hanne Simensen;1986;Løten;K;26
2013;0400;Hedmark;PIR;Piratpartiet;4;Manuel Antonio Pettersen Lains;1980;Oslo;M;33
2013;0400;Hedmark;PIR;Piratpartiet;5;Håkon Wium Lie;1965;Oslo;M;48
2013;0400;Hedmark;PIR;Piratpartiet;6;Øystein Sættem Middelthun;1977;Oslo;M;36
2013;0400;Hedmark;PIR;Piratpartiet;7;Michael Andersen Lundsveen;1989;Halden;M;24
2013;0400;Hedmark;PIR;Piratpartiet;8;Jørn Vollan Lomax;1988;Tromsø;M;24
2013;0400;Hedmark;PIR;Piratpartiet;9;Øystein Bruås Jakobsen;1976;Oslo;M;37
2013;0400;Hedmark;PIR;Piratpartiet;10;Vegard Solheim;1991;Naustdal;M;22
2013;0400;Hedmark;RØDT;Rødt;1;Erling Folkvord;1949;Oslo;M;64
2013;0400;Hedmark;RØDT;Rødt;2;Rigmor Tollan;1947;Tolga;K;66
2013;0400;Hedmark;RØDT;Rødt;3;Anne-Mette Nielsen;1949;Stange;K;64
2013;0400;Hedmark;RØDT;Rødt;4;Per Arne Sveen;1957;Elverum;M;56
2013;0400;Hedmark;RØDT;Rødt;5;Anne Kristin Kjernlie;1955;Elverum;K;57
2013;0400;Hedmark;RØDT;Rødt;6;Harald Kolbjørn Dyrkorn;1947;Sør-Odal;M;65
2013;0400;Hedmark;RØDT;Rødt;7;Norunn Helena Lauvland Kogstad;1979;Ringsaker;K;33
2013;0400;Hedmark;RØDT;Rødt;8;Terje Kristian Jektvik;1954;Ringsaker;M;58
2013;0400;Hedmark;RØDT;Rødt;9;Liv Ruud Thorstensen;1952;Sør-Odal;K;60
2013;0400;Hedmark;RØDT;Rødt;10;Øystein Nysæther;1967;Elverum;M;46
2013;0400;Hedmark;RØDT;Rødt;11;Susanne Storm Ziegler;1992;Elverum;K;21
2013;0400;Hedmark;RØDT;Rødt;12;Martin Magnus Scherzer Giset;1988;Oslo;M;25
2013;0400;Hedmark;RØDT;Rødt;13;Iver Neumann;1964;Eidskog;M;48
2013;0400;Hedmark;SP;Senterpartiet;1;Trygve Magnus Slagsvold Vedum;1978;Stange;M;34
2013;0400;Hedmark;SP;Senterpartiet;2;Olov Grøtting;1960;Alvdal;K;52
2013;0400;Hedmark;SP;Senterpartiet;3;Ida Kristine Teien;1984;Elverum;K;28
2013;0400;Hedmark;SP;Senterpartiet;4;Aasa Gjestvang;1971;Stange;K;42
2013;0400;Hedmark;SP;Senterpartiet;5;Arnfinn Nergård;1952;Os i Østerdalen;M;61
2013;0400;Hedmark;SP;Senterpartiet;6;Ole Gustav Narud;1958;Åmot i Østerdalen;M;55
2013;0400;Hedmark;SP;Senterpartiet;7;Åse Jorunn Bjerke Lilleåsen;1953;Grue;K;59
2013;0400;Hedmark;SP;Senterpartiet;8;Knut Gustav Woie;1963;Eidskog;M;49
2013;0400;Hedmark;SP;Senterpartiet;9;Gunn Jorunn Sørum;1991;Ringsaker;K;22
2013;0400;Hedmark;SP;Senterpartiet;10;Dag Henrik Sandbakken;1957;Tynset;M;55
2013;0400;Hedmark;SP;Senterpartiet;11;Per Rønning;1990;Tolga;M;23
2013;0400;Hedmark;SP;Senterpartiet;12;Heidi Hitland;1956;Sør-Odal;K;57
2013;0400;Hedmark;SP;Senterpartiet;13;Thomas Haug;1987;Stor-Elvdal;M;26
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;1;Karin Andersen;1952;Hamar;K;60
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;2;Bersvend Salbu;1968;Tynset;M;44
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;3;Frøydis Elisabeth Sund;1980;Hamar;K;33
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;4;Torbjørn Dybsand;1966;Ringsaker;M;47
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;5;Hild Mari Bjørke;1991;Løten;K;22
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;6;Bjørnar Tollan Jordet;1986;Tolga;M;26
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;7;Sigrun Elisabeth Kristoffersen;1960;Sør-Odal;K;53
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;8;Samuel Abonyo;1964;Kongsvinger;M;49
2013;0400;Hedmark;SV;Sosialistisk Venstreparti;9;Tone Beathe Øvrevoll;1971;Elverum;K;42
