KOMMNR;KOMMUNE;PARTIKODE;PARTINAVN;PLASSNR;NAVN;FØDT;KJØNN;STEMMETILLEGG;STILTE 2007
0619;Ål;H;Høyre;20;Jostein Fingarsen;1978;M;N;J
0619;Ål;H;Høyre;21;Atle Fosse;1942;M;N;J
0619;Ål;H;Høyre;22;Ingunn Slaatten;1970;K;N;J
0619;Ål;H;Høyre;23;Ingrid Lovenberry Ødelien;1951;K;N;J
0619;Ål;H;Høyre;24;Ola K. Rygg;1941;M;N;J
0619;Ål;KRF;Kristelig Folkeparti;1;Ole Tor Oleivsgard;1962;M;J;J
0619;Ål;KRF;Kristelig Folkeparti;2;Ingeborg Kaslegard Frydenlund;1974;K;N;J
0619;Ål;KRF;Kristelig Folkeparti;3;Birger Jorde;1965;M;N;J
0619;Ål;KRF;Kristelig Folkeparti;4;Frøydis Stoveland Dekko;1970;K;N;J
0619;Ål;KRF;Kristelig Folkeparti;5;Børge Bekkestad;1970;M;N;J
0619;Ål;KRF;Kristelig Folkeparti;6;Narve Thorset;1944;M;N;J
0619;Ål;KRF;Kristelig Folkeparti;7;Emily Nordheim-Moljord;1989;K;N;J
0619;Ål;KRF;Kristelig Folkeparti;8;Åge Thune;1955;M;N;J
0619;Ål;KRF;Kristelig Folkeparti;9;Gunvor Åsta Kreken;1945;K;N;J
0619;Ål;KRF;Kristelig Folkeparti;10;Hallgrim Uppsata;1961;M;N;J
0619;Ål;KRF;Kristelig Folkeparti;11;Sigrun Kaslegard;1943;K;N;J
0619;Ål;SP;Senterpartiet;1;Ivar Magne Brevik;1953;M;J;J
0619;Ål;SP;Senterpartiet;2;Knut Oleivsgard;1947;M;N;J
0619;Ål;SP;Senterpartiet;3;Magny Reinton Folkedal;1947;K;N;J
0619;Ål;SP;Senterpartiet;4;Bjørg Torsteinsrud;1968;K;N;J
0619;Ål;SP;Senterpartiet;5;Kåre Magne Holo;1955;M;N;J
0619;Ål;SP;Senterpartiet;6;Nils Medgard;1968;M;N;J
0619;Ål;SP;Senterpartiet;7;Anita H. Norhaug Lappegard;1982;K;N;J
0619;Ål;SP;Senterpartiet;8;Martin Storedal;1968;M;N;J
0619;Ål;SP;Senterpartiet;9;Ole Egil Trintrud;1961;M;N;J
0619;Ål;SP;Senterpartiet;10;Sigrun Thoen;1976;K;N;J
0619;Ål;SP;Senterpartiet;11;Ola Terje Oleivsgard;1973;M;N;J
0619;Ål;SP;Senterpartiet;12;May-Rose Aa. Brattegard;1970;K;N;J
0619;Ål;SP;Senterpartiet;13;Birger Grøthe;1948;M;N;J
0619;Ål;SP;Senterpartiet;14;Bjørn Herbrand Tretterud;1982;M;N;J
0619;Ål;SP;Senterpartiet;15;Elin Nordheim-Skarpås;1987;K;N;J
0619;Ål;SP;Senterpartiet;16;Arnfinn Sorteberg;1940;M;N;J
0619;Ål;SP;Senterpartiet;17;Inger Karin Bøygard;1952;K;N;J
0619;Ål;SP;Senterpartiet;18;Torgeir Jorde;1993;M;N;J
0619;Ål;SP;Senterpartiet;19;Magne Reidar Liahagen;1968;M;N;J
0619;Ål;SP;Senterpartiet;20;Mette Feten;1972;K;N;J
0619;Ål;SP;Senterpartiet;21;Knut Arne Svarteberg;1961;M;N;J
0619;Ål;SV;Sosialistisk Venstreparti;1;Hallvard Indgjerd;1986;M;J;J
0619;Ål;SV;Sosialistisk Venstreparti;2;Kjell Arne Haavaldsen;1951;M;N;J
0619;Ål;SV;Sosialistisk Venstreparti;3;Gerd Ljønes Brunsvold;1952;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;4;Vanja Suul Tørhaug;1971;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;5;Per Ove Nybråten;1953;M;N;J
0619;Ål;SV;Sosialistisk Venstreparti;6;Frøydis Larsen Springgard;1959;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;7;Bjørn Jarl Langseth;1946;M;N;J
0619;Ål;SV;Sosialistisk Venstreparti;8;Runa Lyngvi;1991;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;9;Gry Elfrid Løkstad;1962;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;10;Borgny K. Holde Andersson;1950;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;11;Angel Job Morales Herrada;1961;M;N;J
0619;Ål;SV;Sosialistisk Venstreparti;12;Karin Kirkholm Nielsen;1952;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;13;Torunn Jørgensen;1953;K;N;J
0619;Ål;SV;Sosialistisk Venstreparti;14;Tom Arne Røe;1951;M;N;J
0619;Ål;V;Venstre;1;Ove Bråten;1960;M;N;J
0619;Ål;V;Venstre;2;Sissel Urke;1965;K;N;J
0619;Ål;V;Venstre;3;Ellen Oppsato Mikkelrud;1967;K;N;J
0619;Ål;V;Venstre;4;Jens Petter Brandlie;1965;M;N;J
0619;Ål;V;Venstre;5;Lene Storhaug;1988;K;N;J
0619;Ål;V;Venstre;6;Dagfinn Ystad;1952;M;N;J
0619;Ål;V;Venstre;7;Kristian Kvistad Holm;1979;M;N;J
0619;Ål;V;Venstre;8;Stein Olav Romslo;1993;M;N;J
0619;Ål;V;Venstre;9;Tone Idunn Anthun;1965;K;N;J
0619;Ål;V;Venstre;10;Anne Kari Olsen;1955;K;N;J
0619;Ål;V;Venstre;11;Dagfinn Skurdal;1969;M;N;J
0619;Ål;V;Venstre;12;Ingeborg Oskam;1964;K;N;J
0619;Ål;V;Venstre;13;Halvor Brattegard;1968;M;N;J
0619;Ål;V;Venstre;14;Kristiane Erlendsdtr Urke;1992;K;N;J
0619;Ål;V;Venstre;15;Glenn Rotebakkdokken;1971;M;N;J
0619;Ål;V;Venstre;16;Einar Brattegard;1941;M;N;J
0619;Ål;V;Venstre;17;Ingrid Olsen Tormodsgard;1988;K;N;J
0619;Ål;V;Venstre;18;Astrid Haug;1960;K;N;J
0619;Ål;V;Venstre;19;Jan Håvard Haugland;1961;M;N;J
0619;Ål;V;Venstre;20;Solveig Hagen Paulsen;1973;K;N;J
0619;Ål;V;Venstre;21;Borgar Olsen Tormodsgard;1987;M;N;J
0619;Ål;V;Venstre;22;Edvin Ræstad;1948;M;N;J
0619;Ål;V;Venstre;23;Anne Petra Brattegard;1943;K;N;J
0619;Ål;V;Venstre;24;Thorleiv Rotneim;1952;M;N;J
0619;Ål;V;Venstre;25;Maria Høgetveit Berg;1941;K;N;J
0620;Hol;A;Det norske Arbeiderparti;1;Erik Kaupang;1966;M;J;J
0620;Hol;A;Det norske Arbeiderparti;2;Sissel Hovland;1960;K;J;J
0620;Hol;A;Det norske Arbeiderparti;3;Harald Havikhagen;1958;M;N;J
0620;Hol;A;Det norske Arbeiderparti;4;Petter Rukke;1959;M;N;J
0620;Hol;A;Det norske Arbeiderparti;5;Annbjørg Næsse;1957;K;N;J
0620;Hol;A;Det norske Arbeiderparti;6;Trine Raknes;1970;K;N;J
0620;Hol;A;Det norske Arbeiderparti;7;Mari Fjørtoft Bjørnstad;1982;K;N;J
0620;Hol;A;Det norske Arbeiderparti;8;Jan Arne Øen;1950;M;N;J
0620;Hol;A;Det norske Arbeiderparti;9;Julie Skauge Skogsrud;1991;K;N;J
0620;Hol;A;Det norske Arbeiderparti;10;Hans Ola Aaker Larsgard;1976;M;N;J
0620;Hol;A;Det norske Arbeiderparti;11;Terje Teigen;1948;M;N;J
0620;Hol;A;Det norske Arbeiderparti;12;May Britt Vasby;1973;K;N;J
0620;Hol;A;Det norske Arbeiderparti;13;Siri Tuft Skogheim;1969;K;N;J
0620;Hol;A;Det norske Arbeiderparti;14;Rune Skarsten;1952;M;N;J
0620;Hol;A;Det norske Arbeiderparti;15;Elinor Grøthe;1966;K;N;J
0620;Hol;A;Det norske Arbeiderparti;16;Inge Grøslandsbråten;1954;M;N;J
0620;Hol;A;Det norske Arbeiderparti;17;Gerd Agnes H Solum;1939;K;N;J
0620;Hol;FRP;Fremskrittspartiet;1;Line T Sperrevik Persson;1975;K;N;J
0620;Hol;FRP;Fremskrittspartiet;2;Turid S Rudningen Mugås;1950;K;N;J
0620;Hol;FRP;Fremskrittspartiet;3;Eli Karin Mørk Persson;1950;K;N;J
0620;Hol;FRP;Fremskrittspartiet;4;Nils Trondskog;1940;M;N;J
0620;Hol;FRP;Fremskrittspartiet;5;Jan Ragnvald Eira;1955;M;N;J
0620;Hol;FRP;Fremskrittspartiet;6;Espen Aaker;1985;M;N;J
0620;Hol;FRP;Fremskrittspartiet;7;Asle Aaker;1955;M;N;J
0620;Hol;FRP;Fremskrittspartiet;8;Klara Elise Hansen;1961;K;N;J
0620;Hol;H;Høyre;1;Tony Arild Kjøl;1970;M;J;J
0620;Hol;H;Høyre;2;Ingjerd Almås Anfinset;1969;K;J;J
0620;Hol;H;Høyre;3;Hanne B Lindbak Haatuft;1968;K;N;J
0620;Hol;H;Høyre;4;Jon Andreas Kolderup;1940;M;N;J
0620;Hol;H;Høyre;5;Inger-Brit Vindegg;1947;K;N;J
0620;Hol;H;Høyre;6;Sander Ottar Søndrål;1950;M;N;J
0620;Hol;H;Høyre;7;Even Grue Rygg;1989;M;N;J
0620;Hol;H;Høyre;8;Eva Gjestemoen;1956;K;N;J
0620;Hol;H;Høyre;9;Pål Oddvar Håvardsrud;1962;M;N;J
0620;Hol;H;Høyre;10;Rigmor Grue Rygg;1964;K;N;J
0620;Hol;H;Høyre;11;Nils Arne Herleiksplass;1962;M;N;J
0620;Hol;H;Høyre;12;Anne-Kristin Solberg;1961;K;N;J
0620;Hol;H;Høyre;13;Ole Henrik Olsen;1992;M;N;J
0620;Hol;H;Høyre;14;Jesper Jonassen;1993;M;N;J
0620;Hol;H;Høyre;15;Hanne Svartaas Håvardsrud;1962;K;N;J
0620;Hol;H;Høyre;16;Claus Quist-Hanssen;1941;M;N;J
0620;Hol;H;Høyre;17;Carl Henrik Stensson;1977;M;N;J
0620;Hol;H;Høyre;18;Solveig Hvammen;1944;K;N;J
0620;Hol;H;Høyre;19;Jarle Dalseide;1979;M;N;J
0620;Hol;H;Høyre;20;Tor Olav Reime;1953;M;N;J
0620;Hol;H;Høyre;21;Carl Magnus Vindegg;1984;M;N;J
0620;Hol;H;Høyre;22;Jon Opsahl Sletto;1971;M;N;J
0620;Hol;KRF;Kristelig Folkeparti;1;Solveig Håtveit Markegård;1962;K;J;J
0620;Hol;KRF;Kristelig Folkeparti;2;Gjertrud Gauteplass;1970;K;J;J
0620;Hol;KRF;Kristelig Folkeparti;3;Knud Knudsen;1962;M;N;J
0620;Hol;KRF;Kristelig Folkeparti;4;Jostein Erling Sandsmark;1936;M;N;J
0620;Hol;KRF;Kristelig Folkeparti;5;Ingebjørg Grostølen;1962;K;N;J
0620;Hol;KRF;Kristelig Folkeparti;6;Asle Uhlen;1967;M;N;J
0620;Hol;KRF;Kristelig Folkeparti;7;Ole Øvrejorde;1980;M;N;J
0620;Hol;KRF;Kristelig Folkeparti;8;Winnie Merete Hansen;1970;K;N;J
0620;Hol;KRF;Kristelig Folkeparti;9;Lars Henrik Haugerud;1982;M;N;J
0620;Hol;KRF;Kristelig Folkeparti;10;Olav Sataøen;1983;M;N;J
0620;Hol;SP;Senterpartiet;1;Hallvard Lilleslett;1966;M;J;J
0620;Hol;SP;Senterpartiet;2;Sigrid Simensen Ilsøy;1978;K;J;J
0620;Hol;SP;Senterpartiet;3;Knut Medhus;1945;M;N;J
0620;Hol;SP;Senterpartiet;4;Mona Sviggum Nilsen;1974;K;N;J
0620;Hol;SP;Senterpartiet;5;Svein Olav Larsgard;1992;M;N;J
0620;Hol;SP;Senterpartiet;6;Anne Stine Bondli;1968;K;N;J
0620;Hol;SP;Senterpartiet;7;Aslak Geir Skurdal;1965;M;N;J
0620;Hol;SP;Senterpartiet;8;Barbro Håvardsrud;1975;K;N;J
0620;Hol;SP;Senterpartiet;9;Asle Feten;1974;M;N;J
0620;Hol;SP;Senterpartiet;10;Hans-Ove Grostølen;1957;M;N;J
0620;Hol;SP;Senterpartiet;11;Vebjørn Håvardsrud;1953;M;N;J
0620;Hol;SP;Senterpartiet;12;Kjetil Larsgard;1955;M;N;J
0620;Hol;SP;Senterpartiet;13;Jarle Rueslåtten Paulsen;1980;M;N;J
0620;Hol;SP;Senterpartiet;14;Reiar Aasberg;1953;M;N;J
0620;Hol;SP;Senterpartiet;15;Rannveig Ryum;1967;K;N;J
0620;Hol;SP;Senterpartiet;16;Svein Nedremyr;1979;M;N;J
0620;Hol;SP;Senterpartiet;17;Torstein Gjeldokk;1947;M;N;J
0620;Hol;SP;Senterpartiet;18;Kari Håvardsrud;1978;K;N;J
0620;Hol;SP;Senterpartiet;19;Lars Hamarsbøen;1953;M;N;J
0620;Hol;SP;Senterpartiet;20;Sveinung Nestegard;1946;M;N;J
0620;Hol;V;Venstre;1;Mathias Eide Sataøen;1978;M;J;J
0620;Hol;V;Venstre;2;Turid Løyte Hansen;1968;K;N;J
0620;Hol;V;Venstre;3;Ola Vaagan Slåtten;1967;M;N;J
0620;Hol;V;Venstre;4;Magne Arnfinn Berg;1970;M;N;J
0620;Hol;V;Venstre;5;Anne Marit Aamodt Nerol;1960;K;N;J
0620;Hol;V;Venstre;6;Jens Erik Holmquist;1979;M;N;J
0620;Hol;V;Venstre;7;Sigbjørn Gurigard;1964;M;N;J
0620;Hol;V;Venstre;8;Jofrid Nornes;1971;K;N;J
0620;Hol;V;Venstre;9;Alexander Gullesen;1984;M;N;J
0620;Hol;V;Venstre;10;Turid Birgit Lien;1950;K;N;J
0620;Hol;V;Venstre;11;Asbjørn Tragethon;1970;M;N;J
0620;Hol;V;Venstre;12;Mohammed Abdi Muse;1978;M;N;J
0620;Hol;V;Venstre;13;Birgit Svendsen Endrestøl;1964;K;N;J
0620;Hol;V;Venstre;14;Markus Thor Björnsson;1984;M;N;J
0620;Hol;V;Venstre;15;Rita Ohnstad Nestegard;1966;K;N;J
0620;Hol;V;Venstre;16;Torgeir Skrede;1963;M;N;J
0620;Hol;V;Venstre;17;Per Aksel Knudsen;1945;M;N;J
0620;Hol;V;Venstre;18;Astrid Færevik;1941;K;N;J
0621;Sigdal;A;Det norske Arbeiderparti;1;Jan Midtskogen;1945;M;J;J
0621;Sigdal;A;Det norske Arbeiderparti;2;Karin Synnøve Bråthen;1946;K;J;J
0621;Sigdal;A;Det norske Arbeiderparti;3;Knut Erik Kjemperud;1957;M;N;J
0621;Sigdal;A;Det norske Arbeiderparti;4;Karin Letmolie Ravnås;1964;K;N;J
0621;Sigdal;A;Det norske Arbeiderparti;5;Ole Edvin Jokerud;1969;M;N;J
0621;Sigdal;A;Det norske Arbeiderparti;6;Erik Huse;1956;M;N;J
0621;Sigdal;A;Det norske Arbeiderparti;7;Berit Elise Waldum;1963;K;N;J
0621;Sigdal;A;Det norske Arbeiderparti;8;Olav Nerum;1954;M;N;J
0621;Sigdal;A;Det norske Arbeiderparti;9;Hulda Lorentse Lorentsen;1945;K;N;J
0621;Sigdal;A;Det norske Arbeiderparti;10;Tore Kåre Bekken;1956;M;N;J
0621;Sigdal;A;Det norske Arbeiderparti;11;Ingeborg Mohagen;1931;K;N;J
0621;Sigdal;A;Det norske Arbeiderparti;12;Per Ramstad;1959;M;N;J
0621;Sigdal;A;Det norske Arbeiderparti;13;Torunn Midtskogen;1949;K;N;J
0621;Sigdal;FRP;Fremskrittspartiet;1;Frode Borge;1968;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;2;Kent Espen Sandsbråten;1976;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;3;Jan Tovsrud;1967;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;4;Morten Harbo Melbye;1950;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;5;Oddmund Tveiten;1939;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;6;Michael Haugen;1965;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;7;Karlene Patricia Grinnell;1944;K;N;J
0621;Sigdal;FRP;Fremskrittspartiet;8;Tore Guttormsen;1939;M;N;J
0621;Sigdal;FRP;Fremskrittspartiet;9;Anne-Grethe Jenssen;1939;K;N;J
0621;Sigdal;FRP;Fremskrittspartiet;10;Margrethe Hofton Vedhus;1949;K;N;J
0621;Sigdal;FRP;Fremskrittspartiet;11;Håkon Hofton;1944;M;N;J
0621;Sigdal;H;Høyre;1;Hellik Kolbjørnsrud;1957;M;J;J
0621;Sigdal;H;Høyre;2;Åse Lene B Eckhoff;1961;K;N;J
0621;Sigdal;H;Høyre;3;Kari Lindbo;1954;K;N;J
0621;Sigdal;H;Høyre;4;Frode Haugen;1975;M;N;J
0621;Sigdal;H;Høyre;5;Bård Sverre Fossen;1953;M;N;J
0621;Sigdal;H;Høyre;6;Inger Stuve Andersen;1961;K;N;J
0621;Sigdal;H;Høyre;7;John Trygve Roland;1971;M;N;J
0621;Sigdal;H;Høyre;8;Ida Kristine Hjertholm;1983;K;N;J
0621;Sigdal;H;Høyre;9;Mariann Tandberg;1967;K;N;J
0621;Sigdal;H;Høyre;10;Tor Steinar Fossen;1956;M;N;J
0621;Sigdal;H;Høyre;11;Eirik Strand Lindbo;1977;M;N;J
0621;Sigdal;H;Høyre;12;Tone Besserud;1971;K;N;J
0621;Sigdal;H;Høyre;13;Emil Skare;1970;M;N;J
0621;Sigdal;H;Høyre;14;Svein Haga;1953;M;N;J
0621;Sigdal;H;Høyre;15;Rune Ødegård;1964;M;N;J
0621;Sigdal;H;Høyre;16;Elisabeth Koren Bøle;1969;K;N;J
0621;Sigdal;H;Høyre;17;Veronica Hansen Røren;1987;K;N;J
0621;Sigdal;H;Høyre;18;Terje Haugen Leer;1965;M;N;J
0621;Sigdal;H;Høyre;19;Stein Tore Aalien;1969;M;N;J
0621;Sigdal;SP;Senterpartiet;1;Kari Martine Kolbræk Ask;1949;K;J;J
0621;Sigdal;SP;Senterpartiet;2;Torstein Aasen;1976;M;J;J
0621;Sigdal;SP;Senterpartiet;3;Tone Eidal Frøvoll;1969;K;J;J
0621;Sigdal;SP;Senterpartiet;4;Henrik Østbye Fremgård;1987;M;J;J
0621;Sigdal;SP;Senterpartiet;5;Sissel J Hoffart Eidal;1967;K;N;J
0621;Sigdal;SP;Senterpartiet;6;Lars Foss;1943;M;N;J
0621;Sigdal;SP;Senterpartiet;7;Anne Kristine Norman;1967;K;N;J
0621;Sigdal;SP;Senterpartiet;8;Sondre Vidvei;1989;M;N;J
0621;Sigdal;SP;Senterpartiet;9;Gunnar Tellnes;1949;M;N;J
0621;Sigdal;SP;Senterpartiet;10;Kari Johanne Foss;1970;K;N;J
0621;Sigdal;SP;Senterpartiet;11;Anders Fragått;1973;M;N;J
0621;Sigdal;SP;Senterpartiet;12;Aslak Aabø;1977;M;N;J
0621;Sigdal;SP;Senterpartiet;13;Lars Haakon Nerum;1968;M;N;J
0621;Sigdal;SP;Senterpartiet;14;Gro Sund;1965;K;N;J
0621;Sigdal;SP;Senterpartiet;15;Kai Andre Jellum;1984;M;N;J
0621;Sigdal;SP;Senterpartiet;16;Lillian Holm;1977;K;N;J
0621;Sigdal;SP;Senterpartiet;17;Runar Eidal;1969;M;N;J
0621;Sigdal;SP;Senterpartiet;18;Jan Stian Jellum;1989;M;N;J
0621;Sigdal;SP;Senterpartiet;19;Margit Ødelien;1962;K;N;J
0621;Sigdal;SP;Senterpartiet;20;Andreas Øverby;1951;M;N;J
0621;Sigdal;SP;Senterpartiet;21;Geir-Roger Bergan;1989;M;N;J
0621;Sigdal;SP;Senterpartiet;22;Karine Hunstad;1991;K;N;J
0621;Sigdal;SP;Senterpartiet;23;Steinar Halstenrud;1954;M;N;J
0621;Sigdal;SP;Senterpartiet;24;Marit Sveaas Løiten;1940;K;N;J
0621;Sigdal;SP;Senterpartiet;25;Rolf Hagajordet;1974;M;N;J
0621;Sigdal;SP;Senterpartiet;26;Sigrid Green;1946;K;N;J
0621;Sigdal;V;Venstre;1;Runolv Stegane;1952;M;J;J
0621;Sigdal;V;Venstre;2;Marit Svarverud;1959;K;J;J
0621;Sigdal;V;Venstre;3;Svein Jakob Hollerud;1955;M;J;J
0621;Sigdal;V;Venstre;4;Rune Kaino Nikolaisen;1969;M;N;J
0621;Sigdal;V;Venstre;5;Thomas Mortensen;1978;M;N;J
0621;Sigdal;V;Venstre;6;Wenche Havikhagen;1964;K;N;J
0621;Sigdal;V;Venstre;7;Ole Gunnar Berg Varsla;1968;M;N;J
0621;Sigdal;V;Venstre;8;Hilde Roland;1967;K;N;J
0621;Sigdal;V;Venstre;9;Ole Arne Breivik;1965;M;N;J
0621;Sigdal;V;Venstre;10;Elsa-Kari Tveiten;1950;K;N;J
0621;Sigdal;V;Venstre;11;Knut Erik Tovsrud;1948;M;N;J
0621;Sigdal;V;Venstre;12;Heidi Hübner;1976;K;N;J
0621;Sigdal;V;Venstre;13;Audun Eken;1976;M;N;J
0621;Sigdal;V;Venstre;14;Grete Kristine Reistad;1952;K;N;J
0621;Sigdal;V;Venstre;15;Anne Sofie Velle;1956;K;N;J
0621;Sigdal;V;Venstre;16;Sigrid Kvisle;1944;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;1;Wenche Bjertnes;1959;K;J;J
0622;Krødsherad;A;Det norske Arbeiderparti;2;Gustav Kalager;1946;M;J;J
0622;Krødsherad;A;Det norske Arbeiderparti;3;Linda Aaskjær;1975;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;4;Roy Heia;1970;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;5;Anni Hagen;1952;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;6;Ståle Løvli;1968;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;7;Solveig Skinstad;1947;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;8;Vidar Fossum;1962;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;9;Lars Erik Braaten;1985;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;10;Viggo Bottolfs;1985;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;11;Connie Hagen;1975;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;12;Torgeir Solstad;1966;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;13;Line Slevikmoen;1976;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;14;Fred Løvli;1965;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;15;Astrid Elise Sorteberg;1967;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;16;Stian Dybendal;1985;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;17;Heidi Slevikmoen;1977;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;18;Anton Skatvedt;1955;M;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;19;Turid Løvli Johnsrud;1961;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;20;Bente Ødegård;1960;K;N;J
0622;Krødsherad;A;Det norske Arbeiderparti;21;Ann Kristin Johansen;1973;K;N;J
0622;Krødsherad;FRP;Fremskrittspartiet;1;Anne Stensrud;1948;K;J;J
0622;Krødsherad;FRP;Fremskrittspartiet;2;Arne Pedersen;1944;M;J;J
0622;Krødsherad;FRP;Fremskrittspartiet;3;Endre Skaseth;1970;M;J;J
0622;Krødsherad;FRP;Fremskrittspartiet;4;Else Marit Rishovd;1945;K;N;J
0622;Krødsherad;FRP;Fremskrittspartiet;5;Birger Stensrud;1944;M;N;J
0622;Krødsherad;FRP;Fremskrittspartiet;6;Roy Cato Brateng;1954;M;N;J
0622;Krødsherad;FRP;Fremskrittspartiet;7;Ole Helgerud;1950;M;N;J
0622;Krødsherad;H;Høyre;1;Per Kristensen;1972;M;J;J
0622;Krødsherad;H;Høyre;2;Anne Mari S Pedersen;1955;K;N;J
0622;Krødsherad;H;Høyre;3;Lars Erik Hoff;1976;M;N;J
0622;Krødsherad;H;Høyre;4;Bjørn Ørpen;1938;M;N;J
0622;Krødsherad;H;Høyre;5;Lise Kristensen;1976;K;N;J
0622;Krødsherad;H;Høyre;6;Knut E Ringnes;1944;M;N;J
0622;Krødsherad;H;Høyre;7;Anne-Marit Braathen;1941;K;N;J
0622;Krødsherad;H;Høyre;8;Amund Bjøre;1988;M;N;J
0622;Krødsherad;H;Høyre;9;Berit Båsum;1956;K;N;J
0622;Krødsherad;H;Høyre;10;Per Gulbrand Ringnes;1975;M;N;J
0622;Krødsherad;H;Høyre;11;Chris Mullens Braathen;1937;M;N;J
0622;Krødsherad;H;Høyre;12;Klaus Erik Hjertaas;1937;M;N;J
0622;Krødsherad;H;Høyre;13;Knut Erik Ringnes;1988;M;N;J
0622;Krødsherad;H;Høyre;14;Berit Marie Bjøre;1955;K;N;J
0622;Krødsherad;H;Høyre;15;Knut Christiansen;1943;M;N;J
0622;Krødsherad;H;Høyre;16;Per Olav Kaarstein;1955;M;N;J
0622;Krødsherad;H;Høyre;17;Berit Skinnes Fossen;1951;K;N;J
0622;Krødsherad;H;Høyre;18;Johan Asbjørn Gjendem;1943;M;N;J
0622;Krødsherad;H;Høyre;19;Stian Skinnes Fossen;1985;M;N;J
0622;Krødsherad;H;Høyre;20;Vidar Olav Olsen;1947;M;N;J
0622;Krødsherad;H;Høyre;21;Astrid Ruth;1937;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;1;Olav Skinnes;1957;M;J;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;2;Grethe Ødegård;1962;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;3;Odd Henning Bentsen;1959;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;4;Åse Marit Hovden;1978;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;5;Even Skjetne Bøe;1967;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;6;Hanne Mari Rimejorde;1974;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;7;Geir Fladhus Bottolfs;1981;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;8;Magnhild Strand Pedersen;1952;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;9;Ove Jokerud;1954;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;10;Solveig Sæta;1970;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;11;Nils Ole Fladhus;1955;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;12;Jannike Moe;1963;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;13;Geir Haukeland;1977;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;14;Bjørg I Harvey Hellsten;1945;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;15;Lars Berg Raaen;1992;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;16;Kari-Anne Berg;1969;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;17;Åge Henning Jokerud;1956;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;18;Inger Kristin Grimeli;1969;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;19;Einar Grimelid;1947;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;20;Astrid Tandberg;1937;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;21;Asle Martin Raaen Bøe;1953;M;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;22;Mette Torgersen;1972;K;N;J
0622;Krødsherad;TPKR;Tverrpolitisk bygdeliste;23;Bjørn Henriksrud;1943;M;N;J
